country,admin1,admin2,admin3,filename
Uganda,Masaka,Bukoto,Kisekka,cycles--0.37500-31.54167.soil_weather.zip
Uganda,Bushenyi,Ruhinda,Kashenshero,cycles--0.62500-29.95833.soil_weather.zip
Uganda,Lira,Erute,Ogur,cycles-2.54167-32.95833.soil_weather.zip
Uganda,Rakai,Kooki,Lwanda,cycles--0.70833-31.45833.soil_weather.zip
Uganda,Kotido,Jie,Kacheri,cycles-3.37500-33.79167.soil_weather.zip
Uganda,Rukungiri,Bufumbira,Nyakagyeme,cycles--0.87500-29.87500.soil_weather.zip
Uganda,Kabale,Ndorwa,Kyanamira,cycles--1.29167-30.04167.soil_weather.zip
Uganda,Rakai,Kabula,Mpumudde,cycles--0.20833-31.20833.soil_weather.zip
Uganda,Wakiso,Busiiro,Kasanje,cycles-0.04167-32.29167.soil_weather.zip
Uganda,Nebbi,Jonam,Panyimur,cycles-2.20833-31.29167.soil_weather.zip
Uganda,Mubende,Kassanda,Kassanda,cycles-0.54167-31.79167.soil_weather.zip
Uganda,Bushenyi,Igara,Kyamuhunga,cycles--0.45833-29.95833.soil_weather.zip
Uganda,Rukungiri,Rubabo,Kebisoni,cycles--0.79167-30.04167.soil_weather.zip
Uganda,Rakai,Kakuuto,Kyebe,cycles--0.87500-31.70833.soil_weather.zip
Uganda,Mayuge,Bunya,Baitambogwe,cycles-0.54167-33.37500.soil_weather.zip
Uganda,Moroto,Bokora,Matany,cycles-2.37500-34.45833.soil_weather.zip
Uganda,Gulu,Nwoya,Koch Goma,cycles-2.62500-32.04167.soil_weather.zip
Uganda,Kabarole,Burahya,Busoro,cycles-0.62500-30.29167.soil_weather.zip
Uganda,Kiboga,Kiboga,Muwanga,cycles-0.70833-31.95833.soil_weather.zip
Uganda,Kotido,Dodoth,Lolelia,cycles-3.37500-33.87500.soil_weather.zip
Uganda,Adjumani,East Moyo,Dzaipi,cycles-3.45833-32.04167.soil_weather.zip
Uganda,Kiboga,Kiboga,Bukomero,cycles-0.70833-32.04167.soil_weather.zip
Uganda,Kotido,Dodoth,Karenga,cycles-3.95833-33.95833.soil_weather.zip
Uganda,Kibale,Bugangaizi,Bwanswa,cycles-0.79167-31.29167.soil_weather.zip
Uganda,Mayuge,Bunya,Imanyiro,cycles-0.37500-33.45833.soil_weather.zip
Uganda,Kaberamaido,Kaberamaido,Kaberamaido,cycles-1.70833-33.20833.soil_weather.zip
Uganda,Soroti,Soroti,Katine,cycles-1.87500-33.45833.soil_weather.zip
Uganda,Mubende,Buwekula,Kasambya,cycles-0.45833-31.20833.soil_weather.zip
Uganda,Tororo,Kisoko (West Budama),Paya,cycles-0.87500-34.04167.soil_weather.zip
Uganda,Bushenyi,Igara,Bushenyi-Ishaka Tc,cycles--0.54167-30.12500.soil_weather.zip
Uganda,Mbarara,Nyabushozi,Kanyaryeru,cycles--0.54167-30.87500.soil_weather.zip
Uganda,Mbarara,Isingiro,Kabingo,cycles--0.79167-30.79167.soil_weather.zip
Uganda,Mbarara,Isingiro,Kabuyanda,cycles--0.95833-30.62500.soil_weather.zip
Uganda,Moroto,Bokora,Matany,cycles-2.37500-34.37500.soil_weather.zip
Uganda,Rukungiri,Rubabo,Nyarushanje,cycles--1.04167-30.04167.soil_weather.zip
Uganda,Sembabule,Mawogola,Lugusulu,cycles-0.04167-31.37500.soil_weather.zip
Uganda,Adjumani,East Moyo,Ciforo,cycles-3.29167-31.62500.soil_weather.zip
Uganda,Mbarara,Kazo,Kazo,cycles--0.04167-30.79167.soil_weather.zip
Uganda,Mbarara,Kazo,Buremba,cycles-0.12500-30.70833.soil_weather.zip
Uganda,Mubende,Busujju,Maanyi,cycles-0.29167-31.87500.soil_weather.zip
Uganda,Mubende,Busujju,Maanyi,cycles-0.29167-31.95833.soil_weather.zip
Uganda,Mpigi,Gomba,Maddu,cycles-0.29167-31.37500.soil_weather.zip
Uganda,Kampala,Kampala,Nakawa Division,cycles-0.29757-32.63246.soil_weather.zip
Uganda,Jinja,Jinja,Mpumudde/Kimaka,cycles-0.45702-33.19847.soil_weather.zip
Uganda,Luwero,Nakaseke,Kasangombe,cycles-0.79167-32.45833.soil_weather.zip
Uganda,Bushenyi,Igara,Kyamuhunga,cycles--0.45833-30.12500.soil_weather.zip
Uganda,Mbarara,Nyabushozi,Nyakashashara,cycles--0.54167-31.04167.soil_weather.zip
Uganda,Iganga,Luuka,Bukooma,cycles-0.87500-33.29167.soil_weather.zip
Uganda,Kyenjojo,Mwenge,Kihuura,cycles-0.54167-30.70833.soil_weather.zip
Uganda,Rukungiri,Bufumbira,Ruhinda,cycles--0.70833-29.95833.soil_weather.zip
Uganda,Mukono,Nakifuma,Kasawo,cycles-0.62500-32.79167.soil_weather.zip
Uganda,Bugiri,Bukooli,Nabukalu,cycles-0.62500-33.70833.soil_weather.zip
Uganda,Mbarara,Isingiro,Kikagate,cycles--0.95833-30.70833.soil_weather.zip
Uganda,Luwero,Nakaseke,Ngoma,cycles-1.12500-31.95833.soil_weather.zip
Uganda,Bundibugyo,Ntoroko,Kanara,cycles-1.12500-30.45833.soil_weather.zip
Uganda,Lira,Kyoga,Namasale,cycles-1.55745-32.54803.soil_weather.zip
Uganda,Lira,Kyoga,Aputi,cycles-1.70833-32.87500.soil_weather.zip
Uganda,Kabale,Rubanda,Ikumba,cycles--1.12500-29.87500.soil_weather.zip
Uganda,Kayunga,Bbaale,Galiraya,cycles-1.29167-32.79167.soil_weather.zip
Uganda,Pallisa,Pallisa,Gogonyo,cycles-1.29167-33.54167.soil_weather.zip
Uganda,Masindi,Bujenje,Budongo,cycles-1.62500-31.54167.soil_weather.zip
Uganda,Soroti,Soroti,Arapai,cycles-1.79167-33.62500.soil_weather.zip
Uganda,Apac,Maruzi,Akokoro,cycles-1.87500-32.45833.soil_weather.zip
Uganda,Apac,Kwania,Aduku,cycles-1.95833-32.70833.soil_weather.zip
Uganda,Soroti,Soroti,Tubur,cycles-1.95833-33.45833.soil_weather.zip
Uganda,Katakwi,Amuria,Morungatuny,cycles-2.12500-33.54167.soil_weather.zip
Uganda,Lira,Otuke,Olilim,cycles-2.37500-33.45833.soil_weather.zip
Uganda,Arua,Madi-Okollo,Okollo,cycles-2.70833-31.12500.soil_weather.zip
Uganda,Arua,Ayivu,Pajulu,cycles-3.04167-30.87500.soil_weather.zip
Uganda,Gulu,Kilak,Atiak,cycles-3.04167-32.20833.soil_weather.zip
Uganda,Kotido,Jie,Rengen,cycles-3.20833-34.12500.soil_weather.zip
Uganda,Adjumani,East Moyo,Ciforo,cycles-3.37500-31.70833.soil_weather.zip
Uganda,Kotido,Dodoth,Kapedo,cycles-3.54167-33.95833.soil_weather.zip
Uganda,Mubende,Busujju,Kakindu,cycles-0.29167-32.12500.soil_weather.zip
Uganda,Moyo,West Moyo,Metu,cycles-3.79167-31.79167.soil_weather.zip
Uganda,Kyenjojo,Mwenge,Nyankwanzi,cycles-0.87500-30.70833.soil_weather.zip
Uganda,Kasese,Bukonjo,Bwera,cycles-0.04167-29.79167.soil_weather.zip
Uganda,Kibale,Buyaga,Muhoro,cycles-0.87500-30.79167.soil_weather.zip
Uganda,Mbarara,Ibanda,Nyamarebe,cycles-0.12500-30.62500.soil_weather.zip
Uganda,Mukono,Buvuma Islands,Nairambi,cycles-0.20833-33.29167.soil_weather.zip
Uganda,Kasese,Busongora,Kyabarungira,cycles-0.45833-30.12500.soil_weather.zip
Uganda,Mbale,Bungokho,Bungokho,cycles-1.04167-34.12500.soil_weather.zip
Uganda,Kiboga,Kiboga,Lwamata,cycles-0.87500-31.87500.soil_weather.zip
Uganda,Tororo,Bunyole,Busaba,cycles-0.87500-33.79167.soil_weather.zip
Uganda,Kiboga,Kiboga,Gayaza,cycles-0.95833-31.45833.soil_weather.zip
Uganda,Kamuli,Bulamogi,Bumanya,cycles-1.04167-33.45833.soil_weather.zip
Uganda,Kumi,Bukedea,Kachumbala,cycles-1.29167-34.12500.soil_weather.zip
Uganda,Iganga,Kigulu,Nambale,cycles-0.87500-33.54167.soil_weather.zip
Uganda,Kapchorwa,Tingey,Chema,cycles-1.37500-34.37500.soil_weather.zip
Uganda,Nakasongola,Buruli,Wabinyonyi,cycles-1.20833-32.54167.soil_weather.zip
Uganda,Mbale,Bubulo,Butiru,cycles-0.87500-34.29167.soil_weather.zip
Uganda,Kaberamaido,Kaberamaido,Alwa,cycles-1.87500-33.20833.soil_weather.zip
Uganda,Lira,Dokolo,Agwata,cycles-1.95833-32.95833.soil_weather.zip
Uganda,Kayunga,Bbaale,Bbaale,cycles-1.04167-32.87500.soil_weather.zip
Uganda,Katakwi,Amuria,Abarilela,cycles-1.95833-33.79167.soil_weather.zip
Uganda,Nakapiripirit,Pian,Lolachat,cycles-1.87500-34.45833.soil_weather.zip
Uganda,Kamuli,Bugabula,Balawoli,cycles-1.12500-33.12500.soil_weather.zip
Uganda,Hoima,Buhaguzi,Kyangwali,cycles-1.20833-30.87500.soil_weather.zip
Uganda,Pallisa,Pallisa,Apopong,cycles-1.20833-33.70833.soil_weather.zip
Uganda,Nakasongola,Buruli,Kalungi,cycles-1.29167-32.62500.soil_weather.zip
Uganda,Apac,Oyam,Achaba,cycles-2.29167-32.45833.soil_weather.zip
Uganda,Katakwi,Usuk,Ongongoja,cycles-2.12500-34.04167.soil_weather.zip
Uganda,Apac,Kole,Ayer,cycles-2.20833-32.62500.soil_weather.zip
Uganda,Nakapiripirit,Pokot,Loroo,cycles-2.20833-34.87500.soil_weather.zip
Uganda,Katakwi,Amuria,Morungatuny,cycles-2.12500-33.45833.soil_weather.zip
Uganda,Masindi,Bujenje (?),Buliisa,cycles-2.20649-31.38479.soil_weather.zip
Uganda,Apac,Oyam,Otwal,cycles-2.54167-32.62500.soil_weather.zip
Uganda,Moroto,Bokora,Lotome,cycles-2.37500-34.54167.soil_weather.zip
Uganda,Apac,Oyam,Achaba,cycles-2.37500-32.45833.soil_weather.zip
Uganda,Kotido,Labwor,Lotukei,cycles-2.54167-33.62500.soil_weather.zip
Uganda,Arua,Terego,Uriama,cycles-3.12500-31.29167.soil_weather.zip
Uganda,Pader,Agago,Parabongo,cycles-2.95833-33.37500.soil_weather.zip
Uganda,Moyo,Obongi,Itula,cycles-3.37500-31.54167.soil_weather.zip
Uganda,Nebbi,Okoro,Atyak,cycles-2.62500-30.87500.soil_weather.zip
Uganda,Masindi,Kibanda,Kigumba,cycles-1.79167-32.04167.soil_weather.zip
Uganda,Pader,Aruu,Awere,cycles-2.62500-32.87500.soil_weather.zip
Uganda,Pader,Agago,Lapono,cycles-2.95833-33.54167.soil_weather.zip
Uganda,Adjumani,East Moyo,Dzaipi,cycles-3.37500-31.95833.soil_weather.zip
Uganda,Yumbe,Aringa,Kei,cycles-3.45833-31.12500.soil_weather.zip
Uganda,Kitgum,Lamwo,Paloga,cycles-3.54167-32.87500.soil_weather.zip
Uganda,Kotido,Dodoth,Kapedo,cycles-3.70833-33.95833.soil_weather.zip
Uganda,Moyo,Obongi,Itula,cycles-3.54167-31.70833.soil_weather.zip
Uganda,Kitgum,Lamwo,Agoro,cycles-3.70833-32.87500.soil_weather.zip
Uganda,Kamwenge,Kitagwenda,Mahyoro,cycles--0.04167-30.29167.soil_weather.zip
Uganda,Rakai,Kabula,Kinuuka,cycles--0.20833-31.12500.soil_weather.zip
Uganda,Sembabule,Mawogola,Lwebitakuli,cycles--0.29167-31.45833.soil_weather.zip
Uganda,Masaka,Bukoto,Malongo,cycles--0.37500-31.29167.soil_weather.zip
Uganda,Rakai,Kyotera,Kabira,cycles--0.79167-31.62500.soil_weather.zip
Uganda,Gulu,Aswa,Awach,cycles-2.95833-32.45833.soil_weather.zip
Uganda,Kyenjojo,Mwenge,Kihuura,cycles-0.37500-30.62500.soil_weather.zip
Uganda,Masaka,Bukoto,Bukakata,cycles--0.29167-31.87500.soil_weather.zip
Uganda,Kanungu,Kinkiizi,Rutenga,cycles--0.95833-29.79167.soil_weather.zip
Uganda,Mbarara,Kashari,Kakiika,cycles--0.54167-30.62500.soil_weather.zip
Uganda,Luwero,Katikamu,Butuntumula,cycles-0.87500-32.54167.soil_weather.zip
Uganda,Ntungamo,Rushenyi,Rubaare,cycles--0.95833-30.20833.soil_weather.zip
Uganda,Rakai,Kooki,Kacheera,cycles--0.54167-31.20833.soil_weather.zip
Uganda,Kabale,Ndorwa,Kyanamira,cycles--1.20833-30.04167.soil_weather.zip
Uganda,Mbarara,Nyabushozi,Kikatsi,cycles--0.29167-30.79167.soil_weather.zip
Uganda,Wakiso,Busiiro,Kasanje,cycles-0.04167-32.37500.soil_weather.zip
Uganda,Masaka,Bukoto,Ndagwe,cycles--0.54167-31.45833.soil_weather.zip
Uganda,Mbarara,Rwampara,Nyakayojo,cycles--0.70833-30.62500.soil_weather.zip
Uganda,Rakai,Kooki,Kyalulangira,cycles--0.71978-31.29483.soil_weather.zip
Uganda,Mbarara,Bukanga,Ngarama,cycles--0.87500-30.87500.soil_weather.zip
Uganda,Kisoro,Kisoro,Bukimbiri,cycles--1.12500-29.70833.soil_weather.zip
Uganda,Rakai,Kakuuto,Kibanda,cycles--0.95833-31.29167.soil_weather.zip
Uganda,Mukono,Buikwe,Najja,cycles-0.29167-33.12500.soil_weather.zip
Uganda,Bugiri,Bukooli,Buswale,cycles-0.37500-33.87500.soil_weather.zip
Uganda,Mukono,Mukono,Kyampisi,cycles-0.45833-32.70833.soil_weather.zip
Uganda,Mukono,Nakifuma,Kimenyedde,cycles-0.54167-32.87500.soil_weather.zip
Uganda,Luwero,Katikamu,Makulubita,cycles-0.62500-32.37500.soil_weather.zip
Uganda,Nakasongola,Buruli,Wabinyonyi,cycles-1.29167-32.37500.soil_weather.zip
Uganda,Luwero,Bamunanika,Bamunanika,cycles-0.70833-32.62500.soil_weather.zip
Uganda,Bugiri,Bukooli,Nabukalu,cycles-0.70833-33.70833.soil_weather.zip
Uganda,Hoima,Buhaguzi,Kiziranfumbi,cycles-1.37500-31.12500.soil_weather.zip
Uganda,Kyenjojo,Mwenge,Bufunjo,cycles-0.79167-30.79167.soil_weather.zip
Uganda,Iganga,Kigulu,Nambale,cycles-0.79167-33.54167.soil_weather.zip
Uganda,Masindi,Bujenje (?),Biiso,cycles-1.79167-31.45833.soil_weather.zip
Uganda,Pallisa,Budaka,Naboa,cycles-1.04167-34.04167.soil_weather.zip
Uganda,Kaberamaido,Kalaki,Anyara,cycles-1.95833-33.29167.soil_weather.zip
Uganda,Gulu,Nwoya,Koch Goma,cycles-2.37500-31.95833.soil_weather.zip
Uganda,Katakwi,Amuria,Asamuk,cycles-1.95833-33.70833.soil_weather.zip
Uganda,Arua,Ayivu,Manibe,cycles-3.04167-30.95833.soil_weather.zip
Uganda,Nakapiripirit,Pokot,Amudat,cycles-1.95833-34.95833.soil_weather.zip
Uganda,Pader,Aruu,Acholibur,cycles-3.20833-32.95833.soil_weather.zip
Uganda,Busia,Samia-Bugwe,Lumino,cycles-0.29167-34.04167.soil_weather.zip
Uganda,Mubende,Kassanda,Myanzi,cycles-0.37500-31.87500.soil_weather.zip
Uganda,Kotido,Dodoth,Kapedo,cycles-3.45833-33.87500.soil_weather.zip
Uganda,Yumbe,Aringa,Romogi,cycles-3.54167-31.45833.soil_weather.zip
Uganda,Kyenjojo,Kyaka,Kakabara,cycles-0.45833-30.95833.soil_weather.zip
Uganda,Apac,Oyam,Minakulu,cycles-2.29167-32.37500.soil_weather.zip
Uganda,Kyenjojo,Mwenge,Butiiti,cycles-0.54167-30.54167.soil_weather.zip
Uganda,Masaka,Kalungu,Kalungu,cycles--0.20833-31.70833.soil_weather.zip
Uganda,Kabarole,Burahya,Kichwamba,cycles-0.70833-30.29167.soil_weather.zip
Uganda,Lira,Dokolo,Agwata,cycles-2.04167-32.95833.soil_weather.zip
Uganda,Busia,Samia-Bugwe,Dabani,cycles-0.45833-34.04167.soil_weather.zip
Uganda,Katakwi,Kapelebyong,Achowa,cycles-2.04167-33.87500.soil_weather.zip
Uganda,Kyenjojo,Mwenge,Kyarusozi,cycles-0.70833-30.54167.soil_weather.zip
Uganda,Kabarole,Bunyangabu,Kibiito,cycles-0.45833-30.20833.soil_weather.zip
Uganda,Katakwi,Kapelebyong,Kapelebyong,cycles-2.20833-33.70833.soil_weather.zip
Uganda,Masaka,Kalungu,Lwabenge,cycles--0.04167-31.70833.soil_weather.zip
Uganda,Nebbi,Okoro,Nyapea,cycles-2.54167-30.95833.soil_weather.zip
Uganda,Kyenjojo,Mwenge,Bufunjo,cycles-0.70833-30.79167.soil_weather.zip
Uganda,Mubende,Kassanda,Bukuya,cycles-0.70833-31.79167.soil_weather.zip
Uganda,Bushenyi,Igara,Kakanju,cycles--0.45833-30.20833.soil_weather.zip
Uganda,Arua,Madi-Okollo,Okollo,cycles-2.62500-31.12500.soil_weather.zip
Uganda,Arua,Maracha,Nyadri,cycles-3.29167-30.95833.soil_weather.zip
Uganda,Rakai,Kakuuto,Kibanda,cycles--0.87500-31.37500.soil_weather.zip
Uganda,Mbarara,Kazo,Kazo,cycles-0.04167-30.70833.soil_weather.zip
Uganda,Adjumani,East Moyo,Pakelle,cycles-3.29167-31.87500.soil_weather.zip
Uganda,Kitgum,Lamwo,Paloga,cycles-3.45833-32.95833.soil_weather.zip
Uganda,Kitgum,Lamwo,Lokung,cycles-3.62500-32.79167.soil_weather.zip
Uganda,Yumbe,Aringa,Midigo,cycles-3.79167-31.20833.soil_weather.zip
Uganda,Mbarara,Bukanga,Ngarama,cycles--0.95833-30.79167.soil_weather.zip
Uganda,Mbarara,Kazo,Burunga,cycles-0.12500-30.95833.soil_weather.zip
Uganda,Mukono,Mukono,Nakisunga,cycles-0.29167-32.70833.soil_weather.zip
Uganda,Sembabule,Mawogola,Lugusulu,cycles-0.12500-31.37500.soil_weather.zip
Uganda,Kyenjojo,Kyaka,Hapuyo,cycles-0.62500-31.04167.soil_weather.zip
Uganda,Mubende,Mityana,Mityana Tc,cycles-0.37500-32.04167.soil_weather.zip
Uganda,Pallisa,Pallisa,Agule,cycles-1.29167-33.70833.soil_weather.zip
Uganda,Mubende,Kassanda,Bukuya,cycles-0.62500-31.70833.soil_weather.zip
Uganda,Kanungu,Kinkiizi,Kambuga,cycles--0.79167-29.79167.soil_weather.zip
Uganda,Iganga,Luuka,Waibuga,cycles-0.62500-33.37500.soil_weather.zip
Uganda,Mbale,Bungokho,Namanyonyi,cycles-1.12500-34.20833.soil_weather.zip
Uganda,Mayuge,Bunya,Imanyiro,cycles-0.54167-33.45833.soil_weather.zip
Uganda,Kayunga,Bbaale,Kayonza,cycles-0.95833-32.87500.soil_weather.zip
Uganda,Busia,Samia-Bugwe,Bulumbi,cycles-0.54167-33.95833.soil_weather.zip
Uganda,Kyenjojo,Mwenge,Bugaki,cycles-0.70833-30.45833.soil_weather.zip
Uganda,Bushenyi,Buhweju,Karungu,cycles--0.29167-30.45833.soil_weather.zip
Uganda,Mbarara,Nyabushozi,Kikatsi,cycles--0.29167-30.87500.soil_weather.zip
Uganda,Kaberamaido,Kalaki,Kalaki,cycles-1.79167-33.37500.soil_weather.zip
Uganda,Luwero,Nakaseke,Kapeeka,cycles-0.70833-32.20833.soil_weather.zip
Uganda,Masindi,Kibanda,Kiryandongo,cycles-1.95833-32.04167.soil_weather.zip
Uganda,Luwero,Bamunanika,Zirobwe,cycles-0.70833-32.70833.soil_weather.zip
Uganda,Masaka,Bukoto,Kyanamukaaka,cycles--0.54167-31.70833.soil_weather.zip
Uganda,Apac,Oyam,Aber,cycles-2.20833-32.37500.soil_weather.zip
Uganda,Mbarara,Isingiro,Masha,cycles--0.70833-30.79167.soil_weather.zip
Uganda,Nebbi,Jonam,Panyimur,cycles-2.37500-31.29167.soil_weather.zip
Uganda,Kamuli,Bugabula,Kitayunjwa,cycles-0.87500-33.20833.soil_weather.zip
Uganda,Lira,Otuke,Olilim,cycles-2.37500-33.62500.soil_weather.zip
Uganda,Kibale,Buyaga,Kagadi,cycles-0.95833-30.79167.soil_weather.zip
Uganda,Moroto,Bokora,Lokopo,cycles-2.37500-33.95833.soil_weather.zip
Uganda,Nakapiripirit,Chekwii,Moruita,cycles-1.70833-34.79167.soil_weather.zip
Uganda,Kotido,Labwor,Morulem,cycles-2.62500-33.70833.soil_weather.zip
Uganda,Apac,Maruzi,Ibuje,cycles-1.79167-32.29167.soil_weather.zip
Uganda,Pader,Aruu,Pajule,cycles-3.04167-33.04167.soil_weather.zip
Uganda,Arua,Maracha,Oleba,cycles-3.29167-30.87500.soil_weather.zip
Uganda,Adjumani,East Moyo,Adjumani Tc,cycles-3.38328-31.79113.soil_weather.zip
Uganda,Ntungamo,Rushenyi,Ngoma,cycles--1.12500-30.29167.soil_weather.zip
Uganda,Apac,Maruzi,Cegere,cycles-2.04167-32.37500.soil_weather.zip
Uganda,Apac,Oyam,Loro,cycles-2.20833-32.54167.soil_weather.zip
Uganda,Pader,Aruu,Atanga,cycles-2.95833-32.62500.soil_weather.zip
Uganda,Mpigi,Mawokota,Nkozi,cycles--0.04167-32.04167.soil_weather.zip
Uganda,Sembabule,Mawogola,Lugusulu,cycles-0.04167-31.54167.soil_weather.zip
Uganda,Mpigi,Gomba,Kabulasoke,cycles-0.12500-31.62500.soil_weather.zip
Uganda,Nebbi,Jonam,Pakwach,cycles-2.45833-31.45833.soil_weather.zip
Uganda,Apac,Oyam,Icheme,cycles-2.45833-32.70833.soil_weather.zip
Uganda,Masaka,Bukomansimbi,Kibingo,cycles--0.29167-31.70833.soil_weather.zip
Uganda,Kasese,Busongora,Karusandara,cycles-0.20833-30.20833.soil_weather.zip
Uganda,Rakai,Kooki,Kyalulangira,cycles--0.70833-31.20833.soil_weather.zip
Uganda,Kyenjojo,Kyaka,Kyegegwa,cycles-0.45833-31.12500.soil_weather.zip
Uganda,Moroto,Bokora,Lopei,cycles-2.62500-34.29167.soil_weather.zip
Uganda,Ntungamo,Kajara,Nyabihoko,cycles--0.87500-30.12500.soil_weather.zip
Uganda,Mubende,Kassanda,Kiganda,cycles-0.45833-31.70833.soil_weather.zip
Uganda,Mubende,Kassanda,Myanzi,cycles-0.45833-31.87500.soil_weather.zip
Uganda,Mpigi,Butambala,Ngando,cycles-0.04167-31.87500.soil_weather.zip
Uganda,Mubende,Mityana,Bulera,cycles-0.45833-32.04167.soil_weather.zip
Uganda,Wakiso,Jinja,Gombe,cycles-0.54167-32.54167.soil_weather.zip
Uganda,Kibale,Bugangaizi,Bwanswa,cycles-0.79167-31.37500.soil_weather.zip
Uganda,Mubende,Buwekula,Butoloogo,cycles-0.79167-31.54167.soil_weather.zip
Uganda,Pallisa,Budaka,Lyama,cycles-0.95833-33.87500.soil_weather.zip
Uganda,Nakasongola,Buruli,Kalongo,cycles-1.20833-32.62500.soil_weather.zip
Uganda,Pallisa,Kibuku,Kibuku,cycles-1.04167-33.79167.soil_weather.zip
Uganda,Rukungiri,Bufumbira,Bugangari,cycles--0.70833-29.87500.soil_weather.zip
Uganda,Lira,Otuke,Olilim,cycles-2.37500-33.54167.soil_weather.zip
Uganda,Masaka,Bukoto,Bukakata,cycles--0.29167-31.95833.soil_weather.zip
Uganda,Bushenyi,Bunyaruguru,Ryeru,cycles--0.29757-30.13525.soil_weather.zip
Uganda,Mbarara,Nyabushozi,Nyakashashara,cycles--0.54167-31.12500.soil_weather.zip
Uganda,Rakai,Kooki,Lwanda,cycles--0.62500-31.45833.soil_weather.zip
Uganda,Mbarara,Isingiro,Kabingo,cycles--0.70833-30.87500.soil_weather.zip
Uganda,Kumi,Bukedea,Kolir,cycles-1.37500-34.20833.soil_weather.zip
Uganda,Lira,Kyoga,Muntu,cycles-1.62500-32.95833.soil_weather.zip
Uganda,Mubende,Buwekula,Kasambya,cycles-0.20833-31.20833.soil_weather.zip
Uganda,Masindi,Bujenje (?),Biiso,cycles-1.87500-31.54167.soil_weather.zip
Uganda,Ntungamo,Ruhaama,Itojo,cycles--0.79167-30.29167.soil_weather.zip
Uganda,Kasese,Bukonjo,Kyondo,cycles-0.28634-29.88133.soil_weather.zip
Uganda,Mbarara,Bukanga,Endinzi,cycles--0.95833-31.20833.soil_weather.zip
Uganda,Mubende,Buwekula,Bagezza,cycles-0.54167-31.37500.soil_weather.zip
Uganda,Ntungamo,Ruhaama,Ruhaama,cycles--1.04167-30.45833.soil_weather.zip
Uganda,Mubende,Buwekula,Kitenga,cycles-0.54167-31.54167.soil_weather.zip
Uganda,Bugiri,Bukooli,Buwunga,cycles-0.54167-33.70833.soil_weather.zip
Uganda,Kabale,Rubanda,Muko,cycles--1.20833-29.87500.soil_weather.zip
Uganda,Tororo,Tororo,Molo,cycles-0.87500-34.12500.soil_weather.zip
Uganda,Kibale,Buyaga,Mpeefu,cycles-1.04167-30.62500.soil_weather.zip
Uganda,Hoima,Buhaguzi,Kabwoya,cycles-1.29167-31.12500.soil_weather.zip
Uganda,Apac,Kole,Balla,cycles-2.20833-32.79167.soil_weather.zip
Uganda,Kamuli,Budiope,Kidera,cycles-1.37500-32.95833.soil_weather.zip
Uganda,Kitgum,Lamwo,Lokung,cycles-3.62500-32.70833.soil_weather.zip
Uganda,Katakwi,Usuk,Omodoi,cycles-1.79167-33.95833.soil_weather.zip
Uganda,Yumbe,Aringa,Midigo,cycles-3.70833-31.29167.soil_weather.zip
Uganda,Apac,Kwania,Aduku,cycles-2.04167-32.70833.soil_weather.zip
Uganda,Kitgum,Lamwo,Agoro,cycles-3.70833-32.95833.soil_weather.zip
Uganda,Apac,Kwania,Abongomola,cycles-2.04167-32.79167.soil_weather.zip
Uganda,Katakwi,Amuria,Orungo,cycles-2.04167-33.37500.soil_weather.zip
Uganda,Nakapiripirit,Pian,Nabilatuk,cycles-2.04167-34.45833.soil_weather.zip
Uganda,Gulu,Nwoya,Koch Goma,cycles-2.45833-32.04167.soil_weather.zip
Uganda,Mbarara,Nyabushozi,Kashongi,cycles--0.20833-30.62500.soil_weather.zip
Uganda,Pader,Agago,Patongo,cycles-2.62500-33.29167.soil_weather.zip
Uganda,Mbarara,Kazo,Rwemikoma,cycles--0.04167-30.87500.soil_weather.zip
Uganda,Mbarara,Ibanda,Bisheshe,cycles--0.04167-30.45833.soil_weather.zip
Uganda,Sembabule,Mawogola,Lwebitakuli,cycles--0.20833-31.37500.soil_weather.zip
Uganda,Bushenyi,Igara,Kyabugimbi,cycles--0.45833-30.29167.soil_weather.zip
Uganda,Rakai,Kooki,Lwamaggwa,cycles--0.45833-31.20833.soil_weather.zip
Uganda,Masaka,Kalungu,Bukulula,cycles--0.04167-31.87500.soil_weather.zip
Uganda,Rukungiri,Bufumbira,Bwambara,cycles--0.54167-29.79167.soil_weather.zip
Uganda,Rakai,Kakuuto,Kibanda,cycles--0.87500-31.20833.soil_weather.zip
Uganda,Rukungiri,Rubabo,Nyakishenyi,cycles--0.95833-29.87500.soil_weather.zip
Uganda,Kanungu,Kinkiizi,Rutenga,cycles--1.04167-29.87500.soil_weather.zip
Uganda,Ntungamo,Rushenyi,Rubaare,cycles--1.04167-30.12500.soil_weather.zip
Uganda,Mukono,Buikwe,Nyenga,cycles-0.37500-33.12500.soil_weather.zip
Uganda,Mukono,Buikwe,Ssi-Bukunja,cycles-0.12500-32.95833.soil_weather.zip
Uganda,Kamwenge,Kibale,Kamwenge,cycles-0.20833-30.37500.soil_weather.zip
Uganda,Bugiri,Bukooli,Buyinja,cycles-0.29167-33.87500.soil_weather.zip
Uganda,Kabarole,Burahya,Rwiimi,cycles-0.37500-30.29167.soil_weather.zip
Uganda,Kamwenge,Kibale,Bwiizi,cycles-0.37500-30.70833.soil_weather.zip
Uganda,Kyenjojo,Kyaka,Mpara,cycles-0.37500-31.04167.soil_weather.zip
